@relation dn2a

@attribute x numeric
@attribute y numeric
@attribute c numeric

@data
6.49101581519413,3.271104481375448,522.7059491395773
6.435676126032087,3.344474536305752,518.9583834586122
6.379572506459917,3.418054353849206,515.1534634743592
6.32272101856902,3.491825772317241,511.29229883603637
6.265137929905884,3.5657704789834344,507.37601395563826
6.206839707649823,3.639870016165598,503.4057476021967
6.147843012716439,3.7141057873768113,499.3826524908047
6.088164693789046,3.7884590635430895,495.3078948665593
6.02782178128035,3.8629109892853934,491.1826540835859
5.966831481226716,3.9374425892635987,487.0081221793035
5.905211169117374,4.01203477458007,482.7855034440994
5.842978383660914,4.086668349240425,478.5160139865745
5.780150820491516,4.161324016669053,474.20088129453126
5.716746325817293,4.235982386276931,469.84134379187117
5.652782890013247,4.310623980079283,465.4386503915761
5.588278641161281,4.385229239360542,460.9940600449436
5.523251838539786,4.459778531384103,456.5088412872534
5.457720866065308,4.534252156144347,451.9842717800403
5.391704225688836,4.608630353158327,447.42163785014986
5.325220530749309,4.682893308294567,442.82223402575994
5.2582884992868415,4.757021160636353,438.1873625695424
5.190926947318349,4.830994009376898,433.51833300915234
5.1231547820781405,4.904791920743757,428.81646166522427
5.054990995226103,4.978394934949824,424.0830711770599
4.986454656026146,5.051783073168266,419.3194900261922
4.917564904497527,5.124936344528695,414.5270520580116
4.848340944541781,5.1978347531319224,409.70709600164173
4.778802037047866,5.270458305080551,404.86096498825066
4.708967492978256,5.342787015522749,399.9900060679861
4.638856666438681,5.414800915706434,395.0955697257246
4.568488947734207,5.48648006004119,390.1790093958234
4.49788375641436,5.557804533165159,385.24168097606304
4.4270605343100415,5.628754457014183,380.28494234097366
4.356038738564937,5.699309997890429,375.3101528547343
4.284837834664156,5.7694513735278194,370.3186728838359
4.2134772894628245,5.839158860151432,365.3118633096987
4.141976564217379,5.908412799528206,360.2910850414368
4.070355107622261,5.977193606006142,355.25769852895826
3.9986323488548017,6.04548177353932,350.21306327659613
3.9268276906309483,6.113257882695908,345.1585373574555
3.8549605022746336,6.180502607646516,340.0954769286735
3.7830501128034557,6.247196723130068,335.0252357477777
3.7111158040334344,6.3133211113945515,329.94916469033745
3.6391768037054995,6.378856769109856,324.8686112690936
3.567252278636471,6.4437848142500185,319.78491915475956
3.4953613278971885,6.508086492942165,314.69942769867987
3.4235229760204926,6.571743186279448,309.6134714575353
3.3517561662417377,6.634736417095319,304.52837972028226
3.280079753774485,6.697047856696414,299.44547603751147
3.20851249912404,6.758659331551462,294.3660777534126
3.1370730614414706,6.819552829933511,289.2914955405291
3.065779991920728,6.879710508512895,284.22303293748763
2.994651727241472,6.939114698898281,279.1619858898826
2.9237065830601967,6.997747914123232,274.10964229449905
2.8529627475522297,7.055592855075727,269.0672815470531
2.7824382750071566,7.112632416868037,264.03617409362863
2.7121510794801966,7.168849695144451,259.01758098598765
2.6421189285020525,7.224227992324338,254.01275344092974
2.5723594368497182,7.2787508237780445,249.02293240387596
2.502890060380707,7.332401923933184,244.04934811684805
2.433728089933158,7.385165252308831,239.09321969101632
2.3648906452942136,7.437024999475253,234.15575468398254
2.296394669239083,7.487965592936763,229.23814868196806
2.2282569216431405,7.537971702935344,224.34158488707055
2.1604939736693956,7.58702824817271,219.46723370975377
2.0931222020336557,7.6351204014484795,214.6162523667322
2.0261577833496336,7.682233595212229,209.78978448440873
1.9596166885562674,7.728353527027159,204.98895970802403
1.8935146774294571,7.77346616494317,200.21489331667172
1.8278672931803972,7.817557752777165,195.46868584433207
1.7626898571426575,7.860614815298475,190.75142270707528
1.69799746355012,7.902624163317239,186.06417383658123
1.633804974407854,7.943572898673732,181.40799332012222
1.5701270144579673,7.983448419126576,176.78391904715085
1.5069779662424359,8.022238423137843,172.19297236263378
1.4443719652648843,8.0599309145531,167.6361577272691
1.382322895253233,8.096514207174478,163.11446238472158
1.32084438352511,8.131976929224892,158.628856036009
1.259949796457871,8.166308027701568,154.18029052116833
1.1996522350650285,8.199496772617099,149.7696995083282
1.1399645306808612,8.23153276112626,145.39799819031143
1.0808992407549207,8.262405921536894,141.06608298888847
1.0224686447581115,8.292106517203191,136.77483126679826
0.964684740201987,8.320625150299762,132.52510104765267
0.907559238772832,8.3479527654749,128.3177307438337
0.8511035625821033,8.374080653381538,124.15353889249405
0.7953288405346953,8.3990004540844,120.03332389976367
0.7402459048165024,8.422704160341926,115.95786379326552
0.685865287502673,8.445184120761583,111.92791598303825
0.6321972172879102,8.466433042827209,107.9442170309609
0.5792516163401311,8.486443995797126,104.00748242877134
0.5270380972787352,8.505210413471783,100.11840638476646
0.47556596027869574,8.522726096829722,96.27766161926898
0.42484419030162873,8.538985216530746,92.485899168942
0.37488145445494836,8.553982315285214,88.74374820002889
0.32568609948016475,8.567712310088393,85.0518158305928
0.27726614937132743,8.58017049431892,81.41068696182603
0.22962930312456803,8.591352539700468,77.8209241184964
0.1827829326196427,8.601254498125625,74.28306729859324
0.13673408063432033,8.609872803341347,70.79763383223347
0.09148945899241111,8.617204272495046,67.36511824988236
0.047055446846175415,8.62324610754069,63.98599215994171
0.003438089093800498,8.627995896504236,60.660704135753676
-0.03935690506742401,8.631451614607808,57.38967961206439
-0.08132416345165326,8.633611625252012,54.173320790988164
-0.12245865205823434,8.634474680855968,51.01200655750911
-0.16275567610818545,8.634039923554582,47.90609240455317
-0.2022108809429946,8.632306885752666,44.85591036765945
-0.24082025278537936,8.629275490535612,41.86176896927644
-0.27858011936171195,8.624946051936318,38.92395317270377
-0.3154871503858501,8.619319275058162,36.04272434569803
-0.3515383579042027,8.6123962560539,33.21832023375505
-0.3867310965018809,8.604178481960314,30.450954943078727
-0.4210630633698658,8.594667830388643,27.74081893324219
-0.45453229823316654,8.583866569070748,25.08807901954277
-0.48713718314000737,8.571777355261142,22.492878385048787
-0.5188764421121321,8.558403234994946,19.95533660233181
-0.5497491406563751,8.543747642201994,17.475549664874432
-0.5797546851377007,8.52781439767733,15.053590028139718
-0.6088928220139731,8.510607707908372,12.689506660284033
-0.6371636369327727,8.492132163759106,10.3833251024916
-0.6645675536906264,8.472392739011728,8.13504753890522
-0.6911053330550884,8.451394788766178,5.944652876122801
-0.7167780714501466,8.429144047698127,3.8120968322269593
-0.7415871995055,8.405646628175953,1.737312035309528
-0.7655344804703003,8.380909018237372,-0.2797918685501617
-0.7886220084920049,8.354938079426393,-2.239328097898269
-0.8108522067610547,8.327741044491372,-4.141432609160254
-0.832227825522125,8.299325514944936,-5.986263960587719
-0.8527519399527762,8.269699458486645,-7.774003166955895
-0.8724279479103632,8.238871206289302,-9.504853545071494
-0.8912595675481328,8.206849450149914,-11.179040550155475
-0.9092508348014819,8.173643239506237,-12.796811603169091
-0.9264061007454066,8.139261978320077,-14.358435909154416
-0.9427300288242274,8.103715421828394,-15.864204266665396
-0.9582275919547173,8.06701367316345,-17.314428868367727
-0.972904069503831,8.029167179843194,-18.709443092891274
-0.986765044142263,7.99018673013319,-20.04960128802056
-0.9998163985751286,7.950083449281397,-21.335278545313766
-1.0120643121511113,7.908868795627229,-22.566870466243607
-1.023515257351457,7.866554556586292,-23.744792919956783
-1.0341759961602637,7.8231528445123235,-24.86948179275268
-1.0440535763175502,7.778676092437822,-25.941392729385257
-1.0531553274566439,7.733137049695009,-26.96100086629515
-1.0614888571274692,7.686548777418727,-27.92880055688268
-1.0690620467073728,7.6389246439329455,-28.84530508893573
-1.0758830472011578,7.590278320022627,-29.711046394329408
-1.0819602749320605,7.540623774092715,-30.526574751118293
-1.0873024071254316,7.489975267216091,-31.292458478144237
-1.0919183773869412,7.438347348072299,-32.00928362228702
-1.095817371077162,7.385754847779044,-32.6776536384868
-1.0990088205844377,7.332212874618334,-33.298189062672
-1.1015024004979757,7.277736808659317,-33.87152717772754
-1.1033080226831518,7.222342296279814,-34.39832167264262
-1.1044358312610505,7.166045244588664,-34.87924229497888
-1.1048961974943161,7.108861815750968,-35.314974496804204
-1.1046997145814081,7.050808421218424,-35.706219074238106
-1.1038571923614156,6.991901715866915,-36.05369180075924
-1.102379651931606,6.932158592043633,-36.358123054426876
-1.1002783201799322,6.871596173525962,-36.620257439171695
-1.097564624234746,6.81023180939449,-36.84085340031267
-1.0942501858340152,6.748083067822423,-37.020682834460864
-1.0903468156163594,6.685167729783862,-37.160530693971296
-1.0858665073362705,6.621503782683277,-37.261194586108545
-1.0808214320058984,6.557109413908706,-37.323484367091886
-1.0752239319658268,6.492003004311072,-37.34822173118981
-1.0690865148872883,6.426203121612201,-37.336239795034444
-1.0624218477083,6.359728513744029,-37.28838267732955
-1.0552427505062256,6.292598102121598,-37.20550507412684
-1.0475621903092984,6.224830974852398,-37.08847182984785
-1.0393932748496737,6.156446379884733,-36.93815750423039
-1.03074924626059,6.087463718097692,-36.75544593538024
-1.0216434747202523,6.017902536335439,-36.541229799110006
-1.0120894520450792,5.9477825203885235,-36.296410164750085
-1.0021007852349553,5.877123487924887,-36.021896047615996
-0.9916911899731876,5.805945381373344,-35.71860395832069
-0.9808744840838413,5.734268260762268,-35.38745744911855
-0.9696645809491927,5.662112296516306,-35.029386657472344
-0.9580754828900159,5.589497762213834,-34.64532784703303
-0.9461212745114713,5.516445027308081,-34.23622294622537
-0.9338161160173464,5.442974549814634,-33.80301908463188
-0.9211742364954478,5.369106868968273,-33.346668127370215
-0.9082099271769218,5.294862597851891,-32.868126207658385
-0.8949375346723281,5.220262416000478,-32.368353257764554
-0.8813714541872691,5.14532706198295,-31.84831253853771
-0.8675261227204197,5.070077325964797,-31.308970167717376
-0.8534160122467762,4.994534042254371,-30.7512946472198
-0.8390556228889892,4.918718081835824,-30.17625638960003
-0.8244594760796142,4.842650344891491,-29.584827243888487
-0.8096421077171525,4.766351753316757,-28.977980021002075
-0.794618061318728,4.689843243230239,-28.356688018929013
-0.779401881172282,4.613145757482277,-27.721924547888406
-0.7640081054911336,4.536280238164624,-27.074662455663553
-0.7484512595737907,4.459267619124299,-26.415873653310417
-0.7327458489718602,4.382128818484498,-25.746528641440385
-0.7169063526689428,4.304884731175545,-25.067596037278406
-0.7009472162733504,4.227556221478737,-24.38004210269545
-0.6848828452275311,4.15016411558609,-23.68483027341589
-0.6687275980370324,4.072729194178855,-22.982920689598142
-0.652495779521861,3.995272185027695,-22.275269727988064
-0.6362016340930814,3.9178137556175194,-21.562829535843264
-0.6198593390574703,3.8403745057997543,-20.846547566825564
-0.6034829979530688,3.762974960475042,-20.127366119059637
-0.5870866339184195,3.6856355623091623,-19.406221875552802
-0.5706841830983109,3.608376664485121,-18.68404544717273
-0.5542894880887893,3.5312185234941658,-17.96176091837625
-0.537916291424234,3.4541812919686645,-17.240285395884
-0.5215782291092281,3.377285011559576,-16.520528560492167
-0.5052888241979828,3.300549605861398,-15.803392222213523
-0.48906148042402126,3.223994873387315,-15.089769878937062
-0.4729094758828357,3.1476404805973695,-14.380546278795396
-0.4568459567701877,3.071505954982352,-13.67659698642662
-0.4408839311787279,2.9956106782062033,-12.978787953317255
-0.425036262955556,2.9199738793095475,-12.287975092409614
-0.40931566562335636,2.844614627977144,-11.605003857157065
-0.3937346963676774,2.7695518278718065,-10.930708825207146
-0.3783057500929452,2.6948042100375287,-10.265913286892713
-0.36304105354972693,2.620390326374316,-9.611428838707397
-0.34795265953577625,2.5463285431874105,-8.968054981941533
-0.3330524411733254,2.4726370348133497,-8.336578726651242
-0.31835208626509254,2.3993337773254924,-7.717774201132313
-0.3038630917314154,2.326436542321387,-7.11240226706791
-0.28959675813090785,2.2539628907945324,-6.521210140516812
-0.2755641842669998,2.1819301670929225,-5.944931018907162
-0.26177626188267555,2.110355492966727,-5.3842837141975615
-0.24824367044571197,2.039255761707558,-4.839972292365548
-0.23497687202665993,1.9686476323815258,-4.3126857193807675
-0.2219861062717981,1.8985475241584908,-3.8030975138176517
-0.20928138547322406,1.8289716107396432,-3.3118654062593835
-0.1968724897382444,1.7599358148857216,-2.8396310056434
-0.1847689622601426,1.6914558030479478,-2.387019472693979
-0.17298010469241068,1.6235469801038918,-1.954639200587013
-0.16151497262844391,1.5562244842002697,-1.5430815029869265
-0.15038237118869838,1.489503181704809,-1.1529203095947451
-0.1395908507172268,1.4233976622690903,-0.7847118693414644
-0.12914870258950398,1.357922234004419,-0.43899446135950615
-0.11906395513337777,1.2930909187725468,-0.11628811386089355
-0.10934436966495426,1.228917447593207,0.18290566895233817
-0.09999743664116921,1.1654152561701905,0.45810417182267116
-0.09103037193076959,1.1025974805378331,0.7088437250969408
-0.08245011320534168,1.0404769528295519,0.934679952996921
-0.0742633164520363,0.9790661971701964,1.1351880133859473
-0.06647635260951833,0.9183774256937621,1.3099628289247907
-0.05909530432869214,0.8584225346881302,1.4586193095089839
-0.05212596285963954,0.7992131008682813,1.580792565887092
-0.04557382506620745,0.7407603777795473,1.6761381143602248
-0.039444090569594255,0.6830752923322458,1.7443320724683304
-0.033741659022255024,0.62616844146914,1.7850713455717102
-0.028471127513378044,0.570050088967021,1.7980738042404052
-0.0236367881071438,0.5147301623736559,1.783078452366886
-0.01924262551491489,0.4602182500813781,1.7398455859225674
-0.015292314902453641,0.40652359853840797,1.6681569422812925
-0.011789219833214971,0.3536551095990843,1.5678158400374043
-0.008736390348694433,0.3016213380139815,1.4386473092497662
-0.006136561186772526,0.25043048906098225,1.2804982120467585
-0.003992150138918678,0.20009041631816965,1.0932373535318165
-0.0023052565470904006,0.15060861957949265,0.8767555829318548
-0.0010776599410707594,0.1019922429139574,0.6309658849366206
-0.0003108188169663959,0.054248072869181596,0.355803461179226
-5.869557502974028e-06,0.007382536819950801,0.05122580181329395
-0.00016362549470718137,-0.03859829853750416,-0.2827872528536148
-0.0007845761155164225,-0.08368872854498459,-0.6462334607082894
-0.0018688864107736368,-0.12788341179495633,-1.039088136192897
-0.0034163963680367035,-0.17117737119592843,-1.461304118708958
-0.005426620608545661,-0.21356599489009948,-1.9128117510873448
-0.007898748168647182,-0.2550450370229785,-2.393518868145315
-0.010831642425918931,-0.29561061836462366,-2.9033107953467563
-0.014223841170157897,-0.3352592267823234,-3.4420503575770547
-0.01807355681936286,-0.37398771756448385,-4.00957789804096
-0.022378676780762323,-0.4117933135956659,-4.605711307286993
-0.027136763956885124,-0.44867360538265855,-5.230246062357397
-0.03234505739661465,-0.484626550931647,-5.882955276059489
-0.038000473091104034,-0.5196504754764968,-6.56358975634912
-0.04409960491436934,-0.5537440710582975,-7.271878075813152
-0.05063872570832286,-0.5869063959563654,-8.007526651234048
-0.05761378851193672,-0.6191368739709107,-8.770219833214131
-0.06502042793419105,-0.6504352935577233,-9.559620005835404
-0.07285396167036799,-0.6808018068151956,-10.375367696323336
-0.08110939216122445,-0.7102369283241506,-11.217081694681967
-0.08978140839450065,-0.7387415338409179,-12.084359183261606
-0.0988643878481612,-0.7663168588442476,-12.976775876216777
-0.10835239857471814,-0.7929644969366183,-13.893886168808255
-0.11823920142591528,-0.8186863981006497,-14.835223296498654
-0.12851825241699458,-0.8434848668112982,-15.800299503786299
-0.13918270522972603,-0.8673625600046567,-16.78860622272013
-0.1502254138532863,-0.8903224849041612,-17.7996142610308
-0.16163893536206317,-0.9123679967051358,-18.832773999813444
-0.17341553282935354,-0.9335027961185994,-19.887515600689046
-0.1855471783759145,-0.9537309267753799,-20.963249222371704
-0.19802555635222985,-0.9730567724915713,-22.059365246561327
-0.21084206665332694,-0.9914850543964955,-23.175234513080273
-0.22398782816490256,-1.0090208279243176,-24.31020856416635
-0.23745368233948058,-1.0256694796705863,-25.46361989783274
-0.25123019690124476,-1.0414367241149647,-26.634782230199228
-0.26530766967817043,-1.056328600211523,-27.822990766698414
-0.2796761325599769,-1.0703514678479793,-29.027522482052706
-0.2943253555804267,-1.0835120041753614,-30.247636408919014
-0.30924485112238814,-1.0958171998095876,-31.482573935089626
-0.3244238782440698,-1.107274354906533,-32.731559109137734
-0.3398514471247585,-1.1178910751122053,-33.99379895439047
-0.35551632362835045,-1.1276752673896802,-35.268483791109375
-0.3714070339829165,-1.1366351357245337,-36.55478756675494
-0.3875118695744838,-1.1447791767105198,-37.851868194207526
-0.4038188918531821,-1.1521161750173268,-39.15886789781494
-0.42031593734983436,-1.1586551987422677,-40.47491356713176
-0.4369906228010529,-1.1644055946478244,-41.79911711821448
-0.45383035038081343,-1.1693769832870033,-43.130575862330296
-0.4708223130364882,-1.1735792540185155,-44.46837288193784
-0.48795349992721043,-1.177022559913827,-45.81157741379064
-0.505210701962469,-1.179717312558188,-47.15924523901607
-0.5225805174387119,-1.1816741767477725,-48.51041908001387
-0.54004935777177,-1.1829040650851244,-49.8641290040208
-0.5576034533228041,-1.1834181324751327,-51.21939283318049
-0.5752288593154947,-1.1832277705238063,-52.57521656095838
-0.5929114618421019,-1.1823446018421602,-53.9305947747356
-0.6106369839560293,-1.1807804742575636,-55.28451108441584
-0.6283909918484499,-1.1785474549349382,-56.635938556873846
-0.6461589011065517,-1.1756578244102331,-57.98384015607475
-0.6639259830508781,-1.1721240705386422,-59.327169188686746
-0.681677371149257,-1.1679588823600606,-60.66486975501185
-0.699398067504727,-1.1631751438843192,-61.99587720505285
-0.7170729494148792,-1.1577859277987625,-63.31911859953567
-0.7346867759999626,-1.151804489100771,-64.63351317570115
-0.7522241948970991,-1.145244258657866,-65.93797281768033
-0.769669749017916,-1.1381188366980532,-67.23140253126454
-0.7870078833668552,-1.1304419862331108,-68.51270092287827
-0.8042229519174307,-1.1222276264175286,-69.7807606825635
-0.8212992245436264,-1.1134898258458676,-71.03446907077894
-0.838220894003662,-1.1042427957912964,-72.27270840881968
-0.8549720829732617,-1.0945008833881262,-73.49435657265667
-0.8715368511256061,-1.0842785647611548,-74.69828748999839
-0.8878992022550605,-1.0735904381046792,-75.88337164037105
-0.90404309144181,-1.0624512167140414,-77.0484765580163
-0.919952432254459,-1.0508757219726101,-78.19246733740025
-0.9356111039876799,-1.0388788762970922,-79.31420714112963
-0.9510029589319372,-1.0264756960441275,-80.4125577100667
-0.9661118296723369,-1.0136812843810934,-81.48637987543624
-0.9809215364135901,-1.000510824124099,-82.53453407271378
-0.9954158943281156,-0.9869795705461358,-83.55588085708649
-1.0095787209242448,-0.9731028441583895,-84.54928142027423
-1.0233938434315222,-0.9588960234677022,-85.51359810849978
-1.036845106200048,-0.9443745377132228,-86.44769494139491
-1.0499163781108345,-0.9295538595852477,-87.35043813162964
-1.0625915599941027,-0.914449497929311,-88.22069660504974
-1.07485459205248,-0.899076990438545,-89.05734252110942
-1.0866894612860096,-0.8834518963373832,-89.85925179338308
-1.0980802089159227,-0.8675897890596358,-90.62530460994216
-1.1090109378040787,-0.8515062489240204,-91.35438595338087
-1.1194658198650134,-0.8352168558101899,-92.04538612027602
-1.1294291034675037,-0.818737181838338,-92.69720123986481
-1.1388851208225907,-0.8020827840554201,-93.3087337917261
-1.1478182953549632,-0.7852691971310827,-93.87889312224841
-1.1562131490546483,-0.7683119260663337,-94.40659595967094
-1.1640543098059308,-0.7512264389180344,-94.8907669274816
-1.1713265186904493,-0.7340281595422324,-95.3303390559589
-1.1780146372613989,-0.7167324603594166,-95.7242542916423
-1.184103654785806,-0.6993546551447032,-96.07146400451865
-1.1895786954518304,-0.6819099918460095,-96.37092949271167
-1.1944250255380715,-0.6644136454331974,-96.62162248446255
-1.1986280605418553,-0.6468807107812365,-96.82252563719017
-1.2021733722635048,-0.6293261955903573,-96.97263303342103
-1.205046695843604,-0.6117650133461896,-97.07095067337949
-1.2072339367502802,-0.5942119763228378,-97.1164969640301
-1.2087211777135491,-0.5766817886318729,-97.10830320436506
-1.209494685603779,-0.5591890393201494,-97.04541406673069
-1.2095409182513646,-0.5417481955193872,-96.92688807398945
-1.2088465312046948,-0.5243735956503919,-96.75179807231291
-1.207398384423553,-0.5070794426848118,-96.51923169940594
-1.2051835489050768,-0.4898797974672772,-96.22829184796053
-1.2021893132394632,-0.4727885721007585,-95.87809712414264
-1.1984031900925924,-0.45581952339793286,-95.46778230091381
-1.1938129226128082,-0.438986246401373,-94.9964987659945
-1.1884064907590863,-0.4223021679752873,-94.46341496427532
-1.182172117547874,-0.40578054047154866,-93.8677168344858
-1.1750982752159045,-0.38943443547272005,-93.20860823993233
-1.1671736912963109,-0.37327673761472074,-92.48531139311763
-1.1583873546054253,-0.35732013849180233,-91.69706727405901
-1.1487285211376426,-0.3415771306464206,-90.84313604212207
-1.1381867198658009,-0.32606000164658366,-89.9227974411914
-1.1267517584445266,-0.3107808282532051,-88.93535119799964
-1.1144137288140685,-0.2957514706799809,-87.8801174134418
-1.1011630127021506,-0.28098356694824494,-86.75643694670197
-1.086990287021433,-0.26648852733923917,-85.56367179202367
-1.0718865291601818,-0.2522775289461764,-84.3012054479559
-1.0558430221638324,-0.23836151032846525,-82.96844327891301
-1.038851359805127,-0.22475116627039804,-81.56481286888622
-1.0209034515405835,-0.21145694264656928,-80.08976436714957
-1.0019915273510607,-0.1984890313962537,-78.5427708258041
-0.9821081424642768,-0.1858573656089289,-76.92332852901046
-0.9612461819571346,-0.17357161472308377,-75.23095731375959
-0.9393988652357911,-0.1616411798404044,-73.46520088203738
-0.9165597503914124,-0.15007518915737705,-71.62562710423903
-0.8927227384296628,-0.13888249351632911,-69.71182831369697
-0.8678820773719675,-0.12807166207784254,-67.72342159218503
-0.8420323662266792,-0.11765097811645935,-65.66004904626816
-0.8151685588282792,-0.10762843494151716,-63.521378074366766
-0.7872859675428756,-0.09801173194494021,-61.30710162441465
-0.7583802668382228,-0.08880827077772786,-59.01693844198589
-0.7284474967165989,-0.08002515165683993,-56.65063330877464
-0.6974840660089202,-0.07166916980414656,-54.20795727131453
-0.6654867555284806,-0.0637468120190118,-51.68870785982473
-0.6324527210828493,-0.05626425338608193,-49.09270929708062
-0.5983794963424185,-0.04922735411975044,-46.41981269720312
-0.5632649955642236,-0.042641656546737516,-43.66989625427102
-0.5271075161696389,-0.03651238222815711,-40.84286542065794
-0.4899057411747124,-0.030844429222402547,-37.93865307500831
-0.4516587414718518,-0.025642369490102745,-34.95721967976195
-0.4123659779617232,-0.020910446442368398,-31.898553428147906
-0.37202730353418506,-0.016652572633457537,-28.762670380565094
-0.3306429648972676,-0.01287232759897413,-25.549614590281063
-0.28821360425313647,-0.009572955840607578,-22.2594582183744
-0.24474026082014788,-0.006757364958402515,-18.892301637858843
-0.20022437220004996,-0.00442812393145299,-15.448273526922655
-0.15466777558958889,-0.002587461547886057,-11.927530951232184
-0.10807270883570066,-0.0012372649849161,-8.330259435242
-0.06044181133363938,-0.0003790785396986424,-4.656673022466759
-0.011778124767342978,-1.4102511654565787e-05,-0.9070143246656276
0.03791490630845254,-0.00014319223686611542,2.918445440094147
0.0886334340449252,-0.0007668572750870659,6.819406420534995
0.14037320703509862,-0.0018852607498491254,10.795540116455014
0.19312957020944724,-0.003498218842083892,14.846489374234213
0.24689746489140327,-0.005605200437609013,18.971868393576155
0.3016714290130874,-0.008205326928775535,23.17126274550767
0.35744559749143173,-0.011297372170502964,27.444229401648087
0.414213702764797,-0.014879762590866133,31.790296774754673
0.47196907549021927,-0.018950577456334945,36.208964770553905
0.5307046454011872,-0.023507549291705943,40.699704850850836
0.5904129423259622,-0.028548064454699804,45.26196010791755
0.651086097366247,-0.03406916386512741,49.895145350146485
0.7127158442360967,-0.04006754388848733,54.598647198961395
0.7752935207607033,-0.04653955737375867,59.37182419695921
0.8388100705348162,-0.05348121484511915,64.21400692726637
0.9032560447403437,-0.06088818584723784,69.12449814407717
0.9686216041227753,-0.06875580044374346,74.10257291434885
1.0348965211257948,-0.07707905086838183,79.14747877060888
1.1020701821835917,-0.08585259332833982,84.25843587483953
1.1701315901701619,-0.09507074995912669,89.43463719338993
1.2390693670049802,-0.10472751093036614,94.67524868287227
1.3088717564141599,-0.1148165367017553,99.97940948697938
1.379526626846355,-0.1253311604284206,105.34623214417175
1.451021474542436,-0.13626439051481007,110.77480280616524
1.5233434267580863,-0.14760891331622247,116.26418146716043
1.5964792451381622,-0.15935709598698478,121.81340220373094
1.6704153292418384,-0.17150098947426187,127.42147342530308
1.7451377202173168,-0.18403233165638444,133.08737813514006
1.8206321046249998,-0.19694255062456129,138.81007420175442
1.8968838184077204,-0.2102227681067398,144.58849464064866
1.9738778510068093,-0.22386380303235076,150.42154790629925
2.0515988496225788,-0.23785617523660046,156.30811819428376
2.1300311236177354,-0.25219010930291397,162.24706575344663
2.20915864906233,-0.2668555385420868,168.23722720800623
2.2889650734185345,-0.2818421091066213,174.27741588948223
2.369433720363735,-0.29713918423869634,180.36642217833813
2.4505475947501956,-0.31273584865013065,186.50301385521556
2.532289387699647,-0.3286209130326854,192.68593646164544
2.6146414818308883,-0.3447829186969441,198.91391367010118
2.697585956618655,-0.36121014233800236,205.18564766327182
2.7811045938817816,-0.3778906009261046,211.49981952241583
2.865178883398814,-0.3948120567203646,217.8550896246675
2.9497900286489105,-0.4119620224035811,224.25009804914242
3.034918952676116,-0.42932776633617553,230.6834649917091
3.120546304074774,-0.44689631792718865,237.15379118826866
3.2066524630940703,-0.46465447312024893,243.65965834640306
